,codigo_municipio,Total
3974,4104428,10.9
3975,4104451,7.6
3976,4104501,7.3
3977,4104600,4.9
3978,4104659,4.5
3979,4104709,10.2
3980,4104808,3.4
3981,4104907,5.2
3982,4105003,5.1
3983,4105102,6.8
3984,4105201,8.6
3985,4105300,7.7
3986,4105409,4.6
3987,4105508,7.6
3988,4105607,11.8
3989,4105706,10.5
3990,4105805,13.6
3991,4105904,7.6
3992,4106001,12.3
3993,4106100,4.2
3994,4106209,12.7
3995,4106308,6.1
3996,4106407,9.8
3997,4106456,11
3998,4106506,5
3999,4106555,14.2
4000,4106571,13.8
4001,4106605,5.6
4002,4106704,5.3
4003,4106803,7.5
4004,4106852,14.8
4005,4106902,3.6
4006,4107009,7.3
4007,4107108,8.4
4008,4107124,8.5
4009,4107157,8
4010,4107207,4.6
4011,4107256,3.7
4012,4107306,5.1
4013,4107405,3.7
4014,4107504,4.8
4015,4107520,10.2
4016,4107538,7.3
4017,4107546,12.9
4018,4107553,7.8
4019,4107603,6.5
4020,4107652,5.6
4021,4107702,9.4
4022,4107736,5.3
4023,4107751,9.8
4024,4107801,9.2
4025,4107850,3
4026,4107900,8.3
4027,4108007,10.8
4028,4108106,15.8
4029,4108205,4.4
4030,4108304,7.8
4031,4108320,15.6
4032,4108403,3.8
4033,4108452,17.2
4034,4108502,9.4
4035,4108551,5.4
4036,4108601,12.3
4037,4108650,8.2
4038,4108700,16.7
4039,4108809,9.2
4040,4108908,19.6
4041,4108957,3.6
4042,4109005,10.7
4043,4109104,7.6
4044,4109203,12.8
4045,4109302,8
4046,4109401,7.7
4047,4109500,16.3
4048,4109609,11.1
4049,4109658,5.3
4050,4109708,9.2
4051,4109757,9.1
4052,4109807,13.1
4053,4109906,12.4
4054,4110003,8.2
4055,4110052,1.9
4056,4110078,7.1
4057,4110102,8.3
4058,4110201,12.4
4059,4110300,9.7
4060,4110409,11.1
4061,4110508,11.1
4062,4110607,10.4
4063,4110656,11.1
4064,4110706,5.1
4065,4110805,12.9
4066,4110904,9.4
4067,4110953,9.9
4068,4111001,8.8
4069,4111100,9.4
4070,4111209,5.5
4071,4111258,15.3
4072,4111308,17.7
4073,4111407,3.8
4074,4111506,6.3
4075,4111555,3.9
4076,4111605,4.7
4077,4111704,10.8
4078,4111803,9.8
4079,4111902,15.9
4080,4112009,2
4081,4112108,6.6
4082,4112207,8.1
4083,4112306,8.4
4084,4112405,5.6
4085,4112504,6.2
4086,4112603,16.5
4087,4112702,14.3
4088,4112751,8.1
4089,4112801,16.4
4090,4112900,12.7
4091,4112959,9.1
4092,4113007,12.4
4093,4113106,9.3
4094,4113205,6.7
4095,4113254,13.3
4096,4113304,15.1
4097,4113403,10.3
4098,4113429,4.7
4099,4113452,7
4100,4113502,11.5
4101,4113601,7.3
4102,4113700,7.4
4103,4113734,18.3
4104,4113759,1.8
4105,4113809,12.6
4106,4113908,2.8
4107,4114005,8.4
4108,4114104,7.5
4109,4114203,5.5
4110,4114302,5.9
4111,4114351,2
4112,4114401,7.6
4113,4114500,13.1
4114,4114609,8
4115,4114708,9.4
4116,4114807,10
4117,4114906,9.8
4118,4115002,8.4
4119,4115101,12.8
4120,4115200,6.9
4121,4115309,6.1
4122,4115358,9.9
4123,4115408,3.2
4124,4115457,5.8
4125,4115507,14.4
4126,4115606,5.7
4127,4115705,10.2
4128,4115739,10.5
4129,4115754,18.5
4130,4115804,8
4131,4115853,5.2
4132,4115903,7.7
4133,4116000,14
4134,4116059,4.1
4135,4116109,9.7
4136,4116208,15.8
4137,4116307,10.7
4138,4116406,9.9
4139,4116505,11.2
4140,4116604,9.9
4141,4116703,5.1
4142,4116802,16.3
4143,4116901,6.9
4144,4116950,3.2
4145,4117008,10.2
4146,4117057,12.6
4147,4117107,7.7
4148,4117206,8.1
4149,4117214,10.2
4150,4117222,5.3
4151,4117255,9.2
4152,4117271,9.3
4153,4117297,5.2
4154,4117305,6.7
4155,4117404,11.6
4156,4117453,6.2
4157,4117503,15.6
4158,4117602,11.5
4159,4117701,7.9
4160,4117800,7.9
4161,4117909,5.6
4162,4118006,7.7
4163,4118105,9.5
4164,4118204,8.9
4165,4118303,5.8
4166,4118402,5.4
4167,4118451,8.4
4168,4118501,5.2
4169,4118600,13.1
4170,4118709,11.2
4171,4118808,10.9
4172,4118857,8.2
4173,4118907,6.5
4174,4119004,3.9
4175,4119103,8
4176,4119152,7.5
4177,4119202,10.7
4178,4119251,3
4179,4119301,10
4180,4119400,5.3
4181,4119509,9.1
4182,4119608,4.9
4183,4119657,7
4184,4119707,16.1
4185,4119806,4.3
4186,4119905,2.8
4187,4119954,12
4188,4120002,5.1
4189,4120101,9.5
4190,4120150,6.7
4191,4120200,19
4192,4120309,7.3
4193,4120333,15.5
4194,4120358,9.6
4195,4120408,6.8
4196,4120507,7.7
4197,4120606,5.2
4198,4120655,7.9
4199,4120705,9
4200,4120804,8.8
4201,4120853,4.8
4202,4120903,10.1
4203,4121000,19.6
4204,4121109,16.2
4205,4121208,6.8
4206,4121257,9.8
4207,4121307,10.8
4208,4121356,15.4
4209,4121406,5.8
4210,4121505,7.7
4211,4121604,1.6
4212,4121703,7.1
4213,4121752,15.1
4214,4121802,6.8
4215,4121901,11.9
4216,4122008,4.4
4217,4122107,2.2
4218,4122156,10.9
4219,4122172,7.4
4220,4122206,7.5
4221,4122305,4.8
4222,4122404,11.1
4223,4122503,2.9
4224,4122602,7.9
4225,4122651,5.6
4226,4122701,6.3
4227,4122800,2.5
4228,4122909,4.3
4229,4123006,6.6
4230,4123105,12.1
4231,4123204,7.2
4232,4123303,14.9
4233,4123402,2.9
4234,4123501,9.2
4235,4123600,6.3
4236,4123709,14.9
4237,4123808,7.4
4238,4123824,8.3
4239,4123857,8.8
4240,4123907,13.8
4241,4123956,11.4
4242,4124004,9.5
4243,4124020,7.7
4244,4124053,5.4
4245,4124103,17.2
4246,4124202,21.5
4247,4124301,5.3
4248,4124400,5.9
4249,4124509,14.2
4250,4124608,6.2
4251,4124707,7.2
4252,4124806,4.7
4253,4124905,17.2
4254,4125001,10
4255,4125100,10
4256,4125209,2.8
4257,4125308,2.5
4258,4125357,3.7
4259,4125407,6.5
4260,4125456,9.9
4261,4125506,8
4262,4125555,6.7
4263,4125605,6
4264,4125704,9.5
4265,4125753,8.2
4266,4125803,8.7
4267,4125902,19.9
4268,4126009,5.3
4269,4126108,6.5
4270,4126207,18.2
4271,4126256,14.5
4272,4126272,5.2
4273,4126306,9.2
4274,4126355,3.9
4275,4126405,12.4
4276,4126504,14.1
4277,4126603,11.6
4278,4126652,6
4279,4126678,25
4280,4126702,9.3
4281,4126801,4.2
4282,4126900,8.6
4283,4127007,11.2
4284,4127106,5.8
4285,4127205,4.6
4286,4127304,13.6
4287,4127403,10.2
4288,4127502,13.3
4289,4127601,12.1
4290,4127700,3.4
4291,4127809,9
4292,4127858,3.9
4293,4127882,8.8
4294,4127908,6.3
4295,4127957,9.1
4296,4127965,15.2
4297,4128005,5.4
4298,4128104,6.6
4299,4128203,6.6
4300,4128302,10.5
4301,4128401,8.5
4302,4128500,10.2
4303,4128534,13.1
4304,4128559,7.1
4305,4128609,2
4306,4128625,10.8
4307,4128633,6.7
4308,4128658,15.1
4309,4128708,3.2
4310,4128807,7.6
4311,4200051,7.5
4312,4200101,7.3
4313,4200200,9.5
4314,4200309,13.5
4315,4200408,14.5
4316,4200507,15
4317,4200556,5.2
4318,4200606,10.1
4319,4200705,9.2
4320,4200754,10.6
4321,4200804,9.4
4322,4200903,12.8
4323,4201000,6.1
4324,4201109,25.2
4325,4201208,7.6
4326,4201257,7.3
4327,4201273,10.9
4328,4201307,10
4329,4201406,10
4330,4201505,11.3
4331,4201604,12.1
4332,4201653,5.4
4333,4201703,11
4334,4201802,5.5
4335,4201901,7.2
4336,4201950,13.8
4337,4202008,12.2
4338,4202057,14.9
4339,4202073,15.3
4340,4202081,5.6
4341,4202099,6.3
4342,4202107,9.5
4343,4202131,5.3
4344,4202156,17.4
4345,4202206,8.2
4346,4202305,16.1
4347,4202404,9
4348,4202438,15.4
4349,4202453,7.9
4350,4202503,13.7
4351,4202537,13.6
4352,4202578,6.8
4353,4202602,15.3
4354,4202701,10.8
4355,4202800,10.5
4356,4202859,11.7
4357,4202875,10.6
4358,4202909,8.7
4359,4203006,12.8
4360,4203105,9.1
4361,4203154,13.5
4362,4203204,17
4363,4203253,12.6
4364,4203303,5.3
4365,4203402,8.9
4366,4203501,5.5
4367,4203600,10.7
4368,4203709,11.7
4369,4203808,3.9
4370,4203907,16.5
4371,4203956,14.6
4372,4204004,12.2
4373,4204103,5.5
4374,4204152,5.3
4375,4204178,8.7
4376,4204194,9.7
4377,4204202,7.6
4378,4204251,5.9
4379,4204301,7.9
4380,4204350,3.1
4381,4204400,6
4382,4204459,5.4
4383,4204509,6.4
4384,4204558,8.5
4385,4204608,5.2
4386,4204707,11.3
4387,4204756,13
4388,4204806,6
4389,4204905,11.3
4390,4205001,9.9
4391,4205100,9.8
4392,4205159,8
4393,4205175,8.8
4394,4205191,5.9
4395,4205209,9.6
4396,4205308,13.1
4397,4205357,8.2
4398,4205407,10.3
4399,4205431,11.3
4400,4205456,7.9
4401,4205506,8.7
4402,4205555,6.8
4403,4205605,3.3
4404,4205704,7.9
4405,4205803,8.7
4406,4205902,7.6
4407,4206009,15.2
4408,4206108,7.7
4409,4206207,12.8
4410,4206306,7.7
4411,4206405,3.4
4412,4206504,7.3
4413,4206603,8.3
4414,4206652,8.9
4415,4206702,14.2
4416,4206751,8.7
4417,4206801,11.5
4418,4206900,9.9
4419,4207007,9.4
4420,4207106,8.4
4421,4207205,12.3
4422,4207304,13.9
4423,4207403,4.6
4424,4207502,8.7
4425,4207577,10.5
4426,4207601,8
4427,4207650,7
4428,4207684,12.3
4429,4207700,6
4430,4207759,4.1
4431,4207809,11.9
4432,4207858,6.3
4433,4207908,6
4434,4208005,11.4
4435,4208104,10.9
4436,4208203,7.6
4437,4208302,8.2
4438,4208401,9.3
4439,4208450,8.5
4440,4208500,9.3
4441,4208609,15.8
4442,4208708,7.9
4443,4208807,12.9
4444,4208906,5.4
4445,4208955,8.7
4446,4209003,10.2
4447,4209102,7.7
4448,4209151,10.8
4449,4209177,8.5
4450,4209201,6
4451,4209300,12.5
4452,4209409,11.9
4453,4209458,6
4454,4209508,7.5
4455,4209607,10.2
4456,4209706,15
4457,4209805,8.5
4458,4209854,9.8
4459,4209904,16.3
4460,4210001,13.2
4461,4210035,5.3
4462,4210050,14.2
4463,4210100,6.7
4464,4210209,11.6
4465,4210308,3.7
4466,4210407,9.6
4467,4210506,11.9
4468,4210555,11.7
4469,4210605,7.4
4470,4210704,18.5
4471,4210803,9.2
4472,4210852,6.3
4473,4210902,13.9
4474,4211009,8.1
4475,4211058,9.7
4476,4211108,9.5
4477,4211207,12.3
4478,4211256,6.1
4479,4211306,12.9
4480,4211405,10
4481,4211454,11.3
4482,4211504,7.7
4483,4211603,5.1
4484,4211652,8.2
4485,4211702,7.9
4486,4211751,8.8
4487,4211801,13.9
4488,4211850,5.8
4489,4211876,6.8
4490,4211892,13.8
4491,4211900,16.2
4492,4212007,7.1
4493,4212056,21
4494,4212106,10.1
4495,4212205,8.2
4496,4212239,10.4
4497,4212254,16.1
4498,4212270,12.8
4499,4212304,18.4
4500,4212403,12.4
4501,4212502,8.6
4502,4212601,5.9
4503,4212650,13.9
4504,4212700,10.3
4505,4212809,11.6
4506,4212908,9.3
4507,4213005,10.2
4508,4213104,5.2
4509,4213153,4.9
4510,4213203,5.6
4511,4213302,14.8
4512,4213351,15
4513,4213401,16.8
4514,4213500,9.8
4515,4213609,7.8
4516,4213708,11.1
4517,4213807,11.8
4518,4213906,5.5
4519,4214003,10
4520,4214102,9.7
4521,4214151,9.2
4522,4214201,8.2
4523,4214300,9.8
4524,4214409,9.2
4525,4214508,3.6
4526,4214607,9.9
4527,4214706,8.9
4528,4214805,9.7
4529,4214904,13
4530,4215000,4.2
4531,4215059,14
4532,4215075,7.5
4533,4215109,6.7
4534,4215208,8.9
4535,4215307,4.6
4536,4215356,13.4
4537,4215406,10.3
4538,4215455,15.8
4539,4215505,7.2
4540,4215554,5.6
4541,4215604,4.4
4542,4215653,14.3
4543,4215679,3.2
4544,4215687,3.8
4545,4215695,8.2
4546,4215703,12.4
4547,4215752,12.8
4548,4215802,4.3
4549,4215901,6.2
4550,4216008,9.7
4551,4216057,13.8
4552,4216107,6.6
4553,4216206,11.5
4554,4216255,5.9
4555,4216305,11
4556,4216354,16.5
4557,4216404,12.1
4558,4216503,11.3
4559,4216602,11.2
4560,4216701,7
4561,4216800,14.7
4562,4216909,12.7
4563,4217006,11.4
4564,4217105,5.7
4565,4217154,4.8
4566,4217204,8.4
4567,4217253,7.8
4568,4217303,11.9
4569,4217402,6.3
4570,4217501,9.9
4571,4217550,8.9
4572,4217600,11.6
4573,4217709,12.1
4574,4217758,4.8
4575,4217808,6.2
4576,4217907,4.4
4577,4217956,9.7
4578,4218004,13.2
4579,4218103,8.6
4580,4218202,7.2
4581,4218251,3
4582,4218301,11.2
4583,4218350,12.4
4584,4218400,14.6
4585,4218509,17.7
4586,4218608,10
4587,4218707,10
4588,4218756,9.1
4589,4218806,9.5
4590,4218855,9.3
4591,4218905,12.6
4592,4218954,12.9
4593,4219002,8.1
4594,4219101,10.6
4595,4219150,9
4596,4219176,11.6
4597,4219200,4
4598,4219309,10.3
4599,4219358,9.5
4600,4219408,7
4601,4219507,10.4
4602,4219606,9
4603,4219705,13.7
4604,4219853,19.7
4605,4220000,13.3
4606,4300034,15.3
4607,4300059,12.4
4608,4300109,14.8
4609,4300208,5.3
4610,4300307,6
4611,4300406,10.6
4612,4300455,6.7
4613,4300471,8.5
4614,4300505,4.5
4615,4300554,5.3
4616,4300570,7
4617,4300604,17.6
4618,4300638,12.7
4619,4300646,11.8
4620,4300661,17.4
4621,4300703,4.4
4622,4300802,8.7
4623,4300851,17.7
4624,4300877,11.3
4625,4300901,3.1
4626,4301008,9.3
4627,4301057,16
4628,4301073,8.4
4629,4301107,16.4
4630,4301206,4.2
4631,4301305,18.4
4632,4301404,5.4
4633,4301503,7.2
4634,4301552,6
4635,4301602,12.7
4636,4301636,22.8
4637,4301651,6.7
4638,4301701,5.9
4639,4301750,13.4
4640,4301800,10.5
4641,4301859,7.9
4642,4301875,13.6
4643,4301909,14.9
4644,4301925,0
4645,4301958,3.4
4646,4302006,10.8
4647,4302055,9.8
4648,4302105,10.4
4649,4302154,12.1
4650,4302204,9.1
4651,4302220,9.3
4652,4302238,8.2
4653,4302253,8.2
4654,4302303,10.2
4655,4302352,11.2
4656,4302378,7
4657,4302402,11.6
4658,4302451,9.1
4659,4302501,8.7
4660,4302584,3.5
4661,4302600,9.8
4662,4302659,12.6
4663,4302709,13.9
4664,4302808,18
4665,4302907,14.7
4666,4303004,12.2
4667,4303103,13.8
4668,4303202,6.1
4669,4303301,11.1
4670,4303400,3.6
4671,4303509,8.7
4672,4303558,7.6
4673,4303608,9.7
4674,4303673,10.9
4675,4303707,4.1
4676,4303806,1.3
4677,4303905,2.7
4678,4304002,11.2
4679,4304101,4.2
4680,4304200,14.2
4681,4304309,8.1
4682,4304358,13
4683,4304408,9.9
4684,4304507,16.4
4685,4304606,16.8
4686,4304614,11.5
4687,4304622,6.3
4688,4304630,17.4
4689,4304655,10.7
4690,4304663,21.6
4691,4304671,8.2
4692,4304689,21.7
4693,4304697,6.5
4694,4304705,7.6
4695,4304713,12.6
4696,4304804,6.4
4697,4304853,4.4
4698,4304903,3.8
4699,4304952,7.9
4700,4305009,3.5
4701,4305108,8.9
4702,4305116,3
4703,4305124,16.2
4704,4305132,11.4
4705,4305157,6
4706,4305173,12.5
4707,4305207,8.9
4708,4305306,7.2
4709,4305355,16.1
4710,4305371,18.4
4711,4305405,7.1
4712,4305439,13.6
4713,4305447,15.7
4714,4305454,26.4
4715,4305504,4.2
4716,4305587,7.3
4717,4305603,8
4718,4305702,12.9
4719,4305801,8.5
4720,4305835,3.4
4721,4305850,3.9
4722,4305871,10.8
4723,4305900,15.3
4724,4305934,4.5
4725,4305959,11.4
4726,4305975,8.9
4727,4306007,10.1
4728,4306056,15.8
4729,4306072,4.4
4730,4306106,13.1
4731,4306130,4.1
4732,4306205,12.4
4733,4306304,2.9
4734,4306320,7.5
4735,4306353,6.1
4736,4306379,17.7
4737,4306403,8.8
4738,4306429,11.4
4739,4306452,4.5
4740,4306502,21.4
4741,4306551,7.5
4742,4306601,18.3
4743,4306700,11
4744,4306734,6.9
4745,4306759,3.5
4746,4306767,17.3
4747,4306809,9.7
4748,4306908,20.2
4749,4306924,8.9
4750,4306932,13.8
4751,4306957,4.3
4752,4306973,12.5
4753,4307005,5.8
4754,4307054,9.1
4755,4307104,18.3
4756,4307203,10.1
4757,4307302,4.3
4758,4307401,14.7
4759,4307450,5.8
4760,4307500,11.9
4761,4307559,5.1
4762,4307609,6.3
4763,4307708,7.3
4764,4307807,7.3
4765,4307815,8.5
4766,4307831,23.2
4767,4307864,8.1
4768,4307906,5.3
4769,4308003,8.1
4770,4308052,10.2
4771,4308078,13.1
4772,4308102,5.3
4773,4308201,7.7
4774,4308250,5
4775,4308300,8.2
4776,4308409,15.4
4777,4308433,13.2
4778,4308458,8
4779,4308508,7.2
4780,4308607,6.6
4781,4308656,11.8
4782,4308706,4.8
4783,4308805,16.7
4784,4308854,5.1
4785,4308904,2.7
4786,4309001,4.8
4787,4309050,12.3
4788,4309100,10.6
4789,4309126,18.7
4790,4309159,13.7
4791,4309209,12.7
4792,4309258,0.9
4793,4309308,10.7
4794,4309407,5.8
4795,4309506,5.8
4796,4309555,9.6
4797,4309571,17.4
4798,4309605,4.1
4799,4309654,8.1
4800,4309704,9.3
4801,4309753,9.7
4802,4309803,5.7
4803,4309902,13.8
4804,4309951,22.3
4805,4310009,9.6
4806,4310108,4.1
4807,4310207,7
4808,4310306,6.4
4809,4310330,14.6
4810,4310363,17.4
4811,4310405,15.3
4812,4310413,10.1
4813,4310439,11.6
4814,4310462,9.9
4815,4310504,9.3
4816,4310538,15.9
4817,4310553,13.7
4818,4310579,3.1
4819,4310603,10.8
4820,4310652,14
4821,4310702,4.4
4822,4310751,12.5
4823,4310801,5
4824,4310850,11.1
4825,4310876,12.4
4826,4310900,5.4
4827,4311007,19.2
4828,4311106,14.9
4829,4311122,8.2
4830,4311130,5.2
4831,4311155,14.1
4832,4311205,11.7
4833,4311239,3.9
4834,4311254,9.9
4835,4311270,2.9
4836,4311304,6.9
4837,4311403,6.5
4838,4311429,11.2
4839,4311502,17.1
4840,4311601,5.1
4841,4311627,6.2
4842,4311643,5.1
4843,4311700,9.9
4844,4311718,14.3
4845,4311734,8.5
4846,4311759,14.4
4847,4311775,10.4
4848,4311791,11.3
4849,4311809,6.8
4850,4311908,5.1
4851,4311981,16.6
4852,4312005,2.6
4853,4312054,8.4
4854,4312104,11.5
4855,4312138,11.3
4856,4312153,9.3
4857,4312179,7.8
4858,4312203,1
4859,4312252,17.5
4860,4312302,5.8
4861,4312351,4.6
4862,4312377,25.5
4863,4312385,5.7
4864,4312401,11.6
4865,4312427,5.4
4866,4312443,3.7
4867,4312450,17.2
4868,4312476,2.5
4869,4312500,15.5
4870,4312609,10.4
4871,4312617,14.1
4872,4312625,9.8
4873,4312658,10.2
4874,4312674,10
4875,4312708,7.7
4876,4312757,4.5
4877,4312807,6.6
4878,4312906,7.7
4879,4312955,3.6
4880,4313003,3
4881,4313011,10.4
4882,4313037,3.4
4883,4313060,8
4884,4313086,5
4885,4313102,6.7
4886,4313201,6.6
4887,4313300,6.5
4888,4313334,8.9
4889,4313359,5.8
4890,4313375,15.9
4891,4313391,8.9
4892,4313409,7
4893,4313425,10
4894,4313441,5.9
4895,4313466,3.4
4896,4313490,7
4897,4313508,10.3
4898,4313607,2
4899,4313656,14
4900,4313706,11.1
4901,4313805,3.6
4902,4313904,10.7
4903,4313953,11.3
4904,4314001,3.3
4905,4314027,14
4906,4314035,11.9
4907,4314050,9.2
4908,4314068,8.9
4909,4314076,9
4910,4314100,13.3
4911,4314134,4.6
4912,4314159,14.7
4913,4314175,16.3
4914,4314209,21.1
4915,4314308,6.9
4916,4314407,12.4
4917,4314423,6.5
4918,4314456,7.1
4919,4314464,4.2
4920,4314472,8.6
4921,4314498,7.9
4922,4314506,19.3
4923,4314548,6.8
4924,4314555,10.2
4925,4314605,12.7
4926,4314704,6.2
4927,4314753,6
4928,4314779,9.4
4929,4314787,5
4930,4314803,17.5
4931,4314902,15
4932,4315008,4.4
4933,4315057,13.4
4934,4315073,5.6
4935,4315107,5.7
4936,4315131,4.2
4937,4315149,7.8
4938,4315156,5.6
4939,4315172,7.2
4940,4315206,3.3
4941,4315305,11.9
4942,4315313,10.6
4943,4315321,8.9
4944,4315354,5.7
4945,4315404,16.1
4946,4315453,13.7
4947,4315503,13.6
4948,4315552,7.6
4949,4315602,17
4950,4315701,10.4
4951,4315750,9.2
4952,4315800,11.3
4953,4315909,7
4954,4315958,11.2
4955,4316006,7.5
4956,4316105,7.6
4957,4316204,6.5
4958,4316303,9.9
4959,4316402,11
4960,4316428,7.9
4961,4316436,5.2
4962,4316451,17.2
4963,4316477,6.9
4964,4316501,9.2
4965,4316600,4.1
4966,4316709,7.7
4967,4316733,6.2
4968,4316758,7.7
4969,4316808,12.2
4970,4316907,11.7
4971,4316956,9.1
4972,4316972,29.4
4973,4317004,19.9
4974,4317103,14.7
4975,4317202,7.9
4976,4317251,3.8
4977,4317301,13.9
4978,4317400,6.4
4979,4317509,10.4
4980,4317558,3.2
4981,4317608,9
4982,4317707,14.9
4983,4317756,5.9
4984,4317806,7.1
4985,4317905,8.6
4986,4317954,4.5
4987,4318002,9.2
4988,4318051,4.2
4989,4318101,4.7
4990,4318200,9.3
4991,4318309,18
4992,4318408,13.1
4993,4318424,2.1
4994,4318432,10
4995,4318440,7.9
4996,4318457,5.6
4997,4318465,3.1
4998,4318481,9.6
4999,4318499,1.4
5000,4318507,21.9
5001,4318606,4.2
5002,4318614,7.7
5003,4318622,11.7
5004,4318705,14.7
5005,4318804,19.3
5006,4318903,8.9
5007,4319000,11.4
5008,4319109,13.3
5009,4319125,12.8
5010,4319158,12.9
5011,4319208,9.1
5012,4319307,10.7
5013,4319356,12
5014,4319364,10
5015,4319372,7.7
5016,4319406,6.9
5017,4319505,17
5018,4319604,9.8
5019,4319703,5.4
5020,4319711,4.8
5021,4319737,32.1
5022,4319752,7.7
5023,4319802,11.6
5024,4319901,9.8
5025,4320008,13.1
5026,4320107,4.6
5027,4320206,9.3
5028,4320230,13.9
5029,4320263,10.8
5030,4320305,9.3
5031,4320321,5.1
5032,4320354,15.9
5033,4320404,4.1
5034,4320453,4.7
5035,4320503,8.7
5036,4320552,12
5037,4320578,8.3
5038,4320602,3.6
5039,4320651,11.4
5040,4320677,19
5041,4320701,8.2
5042,4320800,9.3
5043,4320859,13.5
5044,4320909,5
5045,4321006,5.1
5046,4321105,16.9
5047,4321204,8.1
5048,4321303,11.1
5049,4321329,6.5
5050,4321352,13.1
5051,4321402,7.9
5052,4321436,21.8
5053,4321451,8.6
5054,4321469,8.3
5055,4321477,13.4
5056,4321493,5.5
5057,4321501,7.1
5058,4321600,14.3
5059,4321626,2.3
5060,4321634,3.1
5061,4321667,6.7
5062,4321709,8.3
5063,4321808,8.3
5064,4321832,12.6
5065,4321857,3.6
5066,4321907,6.1
5067,4321956,5.5
5068,4322004,15.5
5069,4322103,7.4
5070,4322152,4.6
5071,4322186,8.2
5072,4322202,10.2
5073,4322251,11.1
5074,4322301,5.4
5075,4322327,17.1
5076,4322343,7
5077,4322350,3.8
5078,4322376,4.5
5079,4322400,8.6
5080,4322509,10.6
5081,4322525,14.6
5082,4322533,22.1
5083,4322541,16.3
5084,4322558,8.3
5085,4322608,12.2
5086,4322707,11.7
5087,4322806,6.6
5088,4322855,3.5
5089,4322905,5.6
5090,4323002,14.8
5091,4323101,8.8
5092,4323200,7
5093,4323309,17.1
5094,4323358,4.8
5095,4323408,9.7
5096,4323457,12.4
5097,4323507,5.4
5098,4323606,7.6
5099,4323705,1.9
5100,4323754,14.6
5101,4323770,5.2
5102,4323804,15
5103,5000203,21.3
5104,5000252,28
5105,5000609,25.1
5106,5000708,23.8
5107,5000807,29.2
5108,5000856,19
5109,5000906,10.1
5110,5001003,16.6
5111,5001102,22.1
5112,5001243,16.6
5113,5001508,22.2
5114,5001904,14.4
5115,5002001,19.8
5116,5002100,12.6
5117,5002159,25.4
5118,5002209,20
5119,5002308,14.4
5120,5002407,24.2
5121,5002605,15.5
5122,5002704,11.2
5123,5002803,19.2
5124,5002902,15.3
5125,5002951,15
5126,5003108,25.8
5127,5003157,27
5128,5003207,16.1
5129,5003256,14.4
5130,5003306,19.3
5131,5003454,16.3
5132,5003488,18.8
5133,5003504,20.3
5134,5003702,22.9
5135,5003751,19.7
5136,5003801,20.1
5137,5003900,17.4
5138,5004007,16.4
5139,5004106,18.4
5140,5004304,23.3
5141,5004403,19.7
5142,5004502,18.6
5143,5004601,27.1
5144,5004700,23.9
5145,5004809,26.8
5146,5004908,22.8
5147,5005004,18.3
5148,5005103,17.8
5149,5005152,28
5150,5005202,17.4
5151,5005251,30.6
5152,5005400,18.4
5153,5005608,25.3
5154,5005681,17.5
5155,5005707,21.8
5156,5005806,18.3
5157,5006002,24.3
5158,5006200,13.3
5159,5006259,23.9
5160,5006275,25.9
5161,5006309,17.1
5162,5006358,31
5163,5006408,26.1
5164,5006606,17.8
5165,5006903,25.6
5166,5007109,29.7
5167,5007208,20.2
5168,5007307,21.1
5169,5007406,20.8
5170,5007505,19.1
5171,5007554,22.4
5172,5007695,24.3
5173,5007703,22.2
5174,5007802,16.2
5175,5007901,25.1
5176,5007935,13.1
5177,5007950,36.7
5178,5007976,8.6
5179,5008008,18.4
5180,5008305,13.2
5181,5008404,18.8
5182,5100102,4.5
5183,5100201,4.1
5184,5100250,4
5185,5100300,7.2
5186,5100359,7.3
5187,5100409,6.5
5188,5100508,3.1
5189,5100607,9.8
5190,5100805,8.6
5191,5101001,7.2
5192,5101209,11.9
5193,5101258,3
5194,5101308,6.4
5195,5101407,10.5
5196,5101605,7.2
5197,5101704,6.9
5198,5101803,7.7
5199,5101852,11.3
5200,5101902,13.1
5201,5102504,5.1
5202,5102603,18.2
5203,5102637,8.1
5204,5102678,5.6
5205,5102686,6.9
5206,5102694,6.1
5207,5102702,7.9
5208,5102793,4.7
5209,5102850,4.2
5210,5103007,10.3
5211,5103056,6.3
5212,5103106,8.1
5213,5103205,6.9
5214,5103254,8.9
5215,5103304,7
5216,5103353,6.6
5217,5103361,9.2
5218,5103379,8.9
5219,5103403,6.5
5220,5103437,5.5
5221,5103452,9.3
5222,5103502,3.1
5223,5103601,2.2
5224,5103700,11.5
5225,5103809,3.3
5226,5103858,11.1
5227,5103908,19.4
5228,5103957,1.4
5229,5104104,4
5230,5104203,2.8
5231,5104500,7.2
5232,5104526,7.2
5233,5104542,5.3
5234,5104559,10.3
5235,5104609,4.8
5236,5104807,3.6
5237,5104906,3
5238,5105002,3.7
5239,5105101,4.8
5240,5105150,7.6
5241,5105176,11.2
5242,5105200,3.8
5243,5105234,10.5
5244,5105259,4.9
5245,5105309,9.5
5246,5105507,14.1
5247,5105580,9
5248,5105606,3.8
5249,5105622,4.1
5250,5105903,4.2
5251,5106000,4.7
5252,5106109,5.2
5253,5106158,4.2
5254,5106174,20.7
5255,5106182,9.1
5256,5106190,6.6
5257,5106208,6.8
5258,5106216,6.8
5259,5106224,2.5
5260,5106232,3.9
5261,5106240,12
5262,5106257,4.7
5263,5106265,3.7
5264,5106273,1.7
5265,5106281,6.2
5266,5106299,5.8
