,codigo_municipio,Total
3977,4104600,5.4
3978,4104659,5.4
3979,4104709,10.5
3980,4104808,3.6
3981,4104907,5.3
3982,4105003,5.9
3983,4105102,7.1
3984,4105201,8.8
3985,4105300,7.7
3986,4105409,3.9
3987,4105508,6.5
3988,4105607,10.7
3989,4105706,10.8
3990,4105805,13.1
3991,4105904,7.5
3992,4106001,11.5
3993,4106100,4.9
3994,4106209,13.4
3995,4106308,6.6
3996,4106407,8.3
3997,4106456,11
3998,4106506,5.6
3999,4106555,11.5
4000,4106571,12.9
4001,4106605,6.1
4002,4106704,8.9
4003,4106803,6.9
4004,4106852,12.9
4005,4106902,4.2
4006,4107009,7.6
4007,4107108,6.8
4008,4107124,9.9
4009,4107157,10.5
4010,4107207,3.9
4011,4107256,4.2
4012,4107306,5.2
4013,4107405,4.3
4014,4107504,5
4015,4107520,6.6
4016,4107538,6.4
4017,4107546,11.6
4018,4107553,9.5
4019,4107603,6.8
4020,4107652,6.3
4021,4107702,11.6
4022,4107736,6.9
4023,4107751,11
4024,4107801,9.5
4025,4107850,4.2
4026,4107900,9.8
4027,4108007,12
4028,4108106,9.8
4029,4108205,4.9
4030,4108304,7.9
4031,4108320,17.1
4032,4108403,4.5
4033,4108452,18.6
4034,4108502,8.9
4035,4108551,4.7
4036,4108601,12.2
4037,4108650,9.5
4038,4108700,15.6
4039,4108809,10.1
4040,4108908,19.3
4041,4108957,3.1
4042,4109005,10.2
4043,4109104,9.3
4044,4109203,11.4
4045,4109302,7.3
4046,4109401,7.4
4047,4109500,17.9
4048,4109609,11.4
4049,4109658,5.7
4050,4109708,9.4
4051,4109757,8.1
4052,4109807,12.7
4053,4109906,12.8
4054,4110003,8.7
4055,4110052,3
4056,4110078,7.8
4057,4110102,7.8
4058,4110201,11.1
4059,4110300,9.8
4060,4110409,10.8
4061,4110508,12.2
4062,4110607,11
4063,4110656,13.9
4064,4110706,5.4
4065,4110805,12.5
4066,4110904,11.2
4067,4110953,10.9
4068,4111001,9.3
4069,4111100,12.3
4070,4111209,5.2
4071,4111258,14.5
4072,4111308,14.4
4073,4111407,4.7
4074,4111506,6.2
4075,4111555,3.2
4076,4111605,6.3
4077,4111704,11.2
4078,4111803,10.8
4079,4111902,16.9
4080,4112009,2.8
4081,4112108,7.2
4082,4112207,9
4083,4112306,8.3
4084,4112405,4.2
4085,4112504,6.1
4086,4112603,13.1
4087,4112702,13.4
4088,4112751,9.2
4089,4112801,15.8
4090,4112900,13.1
4091,4112959,9.4
4092,4113007,10.1
4093,4113106,7.8
4094,4113205,6
4095,4113254,13.9
4096,4113304,13.6
4097,4113403,11.3
4098,4113429,4.2
4099,4113452,8.8
4100,4113502,11.7
4101,4113601,6.9
4102,4113700,7.8
4103,4113734,17.1
4104,4113759,3.4
4105,4113809,9.4
4106,4113908,3.6
4107,4114005,9.3
4108,4114104,8.3
4109,4114203,4.6
4110,4114302,7.2
4111,4114351,4
4112,4114401,5.8
4113,4114500,14.2
4114,4114609,7.8
4115,4114708,10.8
4116,4114807,10.1
4117,4114906,13.2
4118,4115002,7.2
4119,4115101,14.2
4120,4115200,6.9
4121,4115309,8.8
4122,4115358,9.4
4123,4115408,3.5
4124,4115457,7.7
4125,4115507,14.4
4126,4115606,5.7
4127,4115705,11.3
4128,4115739,14.1
4129,4115754,20.4
4130,4115804,7.2
4131,4115853,7.3
4132,4115903,7.7
4133,4116000,11.7
4134,4116059,4.9
4135,4116109,12.8
4136,4116208,13.9
4137,4116307,10
4138,4116406,9.3
4139,4116505,9.2
4140,4116604,8.8
4141,4116703,4.8
4142,4116802,16.5
4143,4116901,7.7
4144,4116950,3.1
4145,4117008,10.1
4146,4117057,16.2
4147,4117107,6.1
4148,4117206,6.8
4149,4117214,15.3
4150,4117222,5
4151,4117255,7.9
4152,4117271,8.7
4153,4117297,8
4154,4117305,8.3
4155,4117404,12.3
4156,4117453,6.2
4157,4117503,14.4
4158,4117602,11
4159,4117701,7.6
4160,4117800,7.1
4161,4117909,6.3
4162,4118006,7.4
4163,4118105,8
4164,4118204,10.8
4165,4118303,5.7
4166,4118402,6
4167,4118451,10
4168,4118501,4.4
4169,4118600,11.2
4170,4118709,11.5
4171,4118808,9.1
4172,4118857,9.8
4173,4118907,7.7
4174,4119004,3.8
4175,4119103,8.3
4176,4119152,8.9
4177,4119202,8.7
4178,4119251,7.7
4179,4119301,10.2
4180,4119400,6.5
4181,4119509,9.2
4182,4119608,5.4
4183,4119657,9.6
4184,4119707,13.7
4185,4119806,4.7
4186,4119905,3.4
4187,4119954,12.2
4188,4120002,6.7
4189,4120101,10.5
4190,4120150,6.8
4191,4120200,17.5
4192,4120309,8.7
4193,4120333,16.1
4194,4120358,6
4195,4120408,6.2
4196,4120507,8
4197,4120606,5.1
4198,4120655,8.8
4199,4120705,9.8
4200,4120804,7.3
4201,4120853,5.5
4202,4120903,8.5
4203,4121000,17.4
4204,4121109,14.7
4205,4121208,7
4206,4121257,11.7
4207,4121307,12.1
4208,4121356,15.3
4209,4121406,4.9
4210,4121505,6.8
4211,4121604,3.7
4212,4121703,7.6
4213,4121752,13.8
4214,4121802,8.1
4215,4121901,11.6
4216,4122008,4.2
4217,4122107,3.6
4218,4122156,12.2
4219,4122172,8.9
4220,4122206,9
4221,4122305,4.6
4222,4122404,10.1
4223,4122503,5.2
4224,4122602,8.1
4225,4122651,6.3
4226,4122701,7.8
4227,4122800,2.1
4228,4122909,5.1
4229,4123006,5.9
4230,4123105,12.1
4231,4123204,7.2
4232,4123303,13.4
4233,4123402,3.9
4234,4123501,9.6
4235,4123600,3.8
4236,4123709,14.2
4237,4123808,7.4
4238,4123824,8.3
4239,4123857,10.2
4240,4123907,11.5
4241,4123956,10
4242,4124004,13.6
4243,4124020,8.7
4244,4124053,5.5
4245,4124103,17.6
4246,4124202,19.1
4247,4124301,5.8
4248,4124400,10
4249,4124509,14.3
4250,4124608,7.3
4251,4124707,8.3
4252,4124806,6.2
4253,4124905,16.9
4254,4125001,9.3
4255,4125100,11.1
4256,4125209,2.8
4257,4125308,3.7
4258,4125357,4.2
4259,4125407,7.8
4260,4125456,11.8
4261,4125506,8.9
4262,4125555,6.3
4263,4125605,5.9
4264,4125704,10
4265,4125753,7.1
4266,4125803,9.8
4267,4125902,18.8
4268,4126009,4.8
4269,4126108,4.6
4270,4126207,17.6
4271,4126256,13
4272,4126272,6.2
4273,4126306,9.4
4274,4126355,4.7
4275,4126405,11.6
4276,4126504,13.9
4277,4126603,11.2
4278,4126652,6.6
4279,4126678,24.6
4280,4126702,8.3
4281,4126801,4.1
4282,4126900,10.8
4283,4127007,10.8
4284,4127106,7.1
4285,4127205,5.3
4286,4127304,13.7
4287,4127403,11.2
4288,4127502,13.5
4289,4127601,13.1
4290,4127700,3.9
4291,4127809,8.8
4292,4127858,5.1
4293,4127882,10.9
4294,4127908,7.1
4295,4127957,9.1
4296,4127965,15.9
4297,4128005,6.3
4298,4128104,6.2
4299,4128203,6.5
4300,4128302,9.2
4301,4128401,6.1
4302,4128500,11
4303,4128534,12.8
4304,4128559,7.3
4305,4128609,3.4
4306,4128625,10.6
4307,4128633,8.2
4308,4128658,13.3
4309,4128708,2.7
4310,4128807,9.9
4311,4200051,8.2
4312,4200101,7.6
4313,4200200,8.4
4314,4200309,13.8
4315,4200408,12.4
4316,4200507,12.2
4317,4200556,6.3
4318,4200606,7.9
4319,4200705,6.6
4320,4200754,9.6
4321,4200804,8.5
4322,4200903,18.9
4323,4201000,6.5
4324,4201109,20.2
4325,4201208,7.3
4326,4201257,6.9
4327,4201273,13.4
4328,4201307,10.5
4329,4201406,9.4
4330,4201505,11.5
4331,4201604,11.9
4332,4201653,4.5
4333,4201703,9.7
4334,4201802,7.2
4335,4201901,6.7
4336,4201950,14.8
4337,4202008,11.9
4338,4202057,16.1
4339,4202073,14.6
4340,4202081,6.7
4341,4202099,5.1
4342,4202107,10.3
4343,4202131,5
4344,4202156,14.9
4345,4202206,7.3
4346,4202305,16.9
4347,4202404,9.7
4348,4202438,13.8
4349,4202453,8.6
4350,4202503,14.3
4351,4202537,12.8
4352,4202578,8.8
4353,4202602,16.9
4354,4202701,12.4
4355,4202800,10
4356,4202859,9.5
4357,4202875,8.8
4358,4202909,9.1
4359,4203006,13.9
4360,4203105,7.7
4361,4203154,17.9
4362,4203204,17.3
4363,4203253,15.2
4364,4203303,5.4
4365,4203402,9.5
4366,4203501,6
4367,4203600,10.9
4368,4203709,13.4
4369,4203808,3.5
4370,4203907,17.8
4371,4203956,11.6
4372,4204004,13.1
4373,4204103,4.7
4374,4204152,6.8
4375,4204178,11.6
4376,4204194,11.1
4377,4204202,6.6
4378,4204251,5.3
4379,4204301,7
4380,4204350,2.6
4381,4204400,4.3
4382,4204459,5.5
4383,4204509,7.1
4384,4204558,9.8
4385,4204608,5.5
4386,4204707,12.4
4387,4204756,9.7
4388,4204806,6.9
4389,4204905,12
4390,4205001,7.6
4391,4205100,10.6
4392,4205159,9.6
4393,4205175,11.5
4394,4205191,6.6
4395,4205209,8.9
4396,4205308,11.7
4397,4205357,10.5
4398,4205407,10.4
4399,4205431,8.5
4400,4205456,9.6
4401,4205506,9.2
4402,4205555,6
4403,4205605,3.2
4404,4205704,7.7
4405,4205803,10.8
4406,4205902,8.5
4407,4206009,14.3
4408,4206108,7.7
4409,4206207,13.4
4410,4206306,7.3
4411,4206405,3.2
4412,4206504,7
4413,4206603,7.3
4414,4206652,8.7
4415,4206702,13.1
4416,4206751,7.3
4417,4206801,9.7
4418,4206900,9.3
4419,4207007,9.5
4420,4207106,9
4421,4207205,15.4
4422,4207304,14.2
4423,4207403,8.3
4424,4207502,8.8
4425,4207577,11.3
4426,4207601,7.9
4427,4207650,7.5
4428,4207684,12.6
4429,4207700,6.1
4430,4207759,5.3
4431,4207809,10.7
4432,4207858,11.2
4433,4207908,5.9
4434,4208005,9.9
4435,4208104,10.7
4436,4208203,7.2
4437,4208302,7.4
4438,4208401,9.1
4439,4208450,6.4
4440,4208500,9.6
4441,4208609,13.8
4442,4208708,8.4
4443,4208807,10.4
4444,4208906,5.8
4445,4208955,10.3
4446,4209003,10.2
4447,4209102,8.5
4448,4209151,12.3
4449,4209177,6.5
4450,4209201,6.2
4451,4209300,13.1
4452,4209409,12.4
4453,4209458,7.5
4454,4209508,10.4
4455,4209607,10.3
4456,4209706,16.7
4457,4209805,10.2
4458,4209854,10.8
4459,4209904,15.4
4460,4210001,13.2
4461,4210035,5.5
4462,4210050,12.2
4463,4210100,6.7
4464,4210209,10.8
4465,4210308,3.8
4466,4210407,8.8
4467,4210506,12.3
4468,4210555,11.7
4469,4210605,7.7
4470,4210704,16.2
4471,4210803,6.9
4472,4210852,5.2
4473,4210902,15.5
4474,4211009,6.7
4475,4211058,10
4476,4211108,10
4477,4211207,13
4478,4211256,6.1
4479,4211306,11.5
4480,4211405,10.6
4481,4211454,12.2
4482,4211504,8.7
4483,4211603,5
4484,4211652,9.5
4485,4211702,7.9
4486,4211751,8.8
4487,4211801,12.6
4488,4211850,3.8
4489,4211876,5.9
4490,4211892,17.1
4491,4211900,16.3
4492,4212007,8.9
4493,4212056,18.4
4494,4212106,8.3
4495,4212205,8.4
4496,4212239,10.1
4497,4212254,16.6
4498,4212270,14.1
4499,4212304,16.7
4500,4212403,13
4501,4212502,9.4
4502,4212601,6.2
4503,4212650,14.7
4504,4212700,9.3
4505,4212809,11.1
4506,4212908,8.7
4507,4213005,12.4
4508,4213104,6.4
4509,4213153,5
4510,4213203,4.6
4511,4213302,13.7
4512,4213351,15.9
4513,4213401,15.3
4514,4213500,10.7
4515,4213609,8.9
4516,4213708,10.2
4517,4213807,12.6
4518,4213906,5.3
4519,4214003,11.4
4520,4214102,9.7
4521,4214151,10.9
4522,4214201,8.4
4523,4214300,9.4
4524,4214409,13.7
4525,4214508,5.1
4526,4214607,9
4527,4214706,8.9
4528,4214805,9.5
4529,4214904,12.2
4530,4215000,4.3
4531,4215059,16.8
4532,4215075,9.5
4533,4215109,6.9
4534,4215208,8.5
4535,4215307,5.8
4536,4215356,14
4537,4215406,12.3
4538,4215455,15.4
4539,4215505,11.2
4540,4215554,4.9
4541,4215604,4.8
4542,4215653,16.3
4543,4215679,3.3
4544,4215687,5.6
4545,4215695,6.5
4546,4215703,12.3
4547,4215752,13.5
4548,4215802,4.4
4549,4215901,5.9
4550,4216008,8.3
4551,4216057,12.6
4552,4216107,4
4553,4216206,10.8
4554,4216255,9.6
4555,4216305,11.9
4556,4216354,17.5
4557,4216404,13.9
4558,4216503,11.2
4559,4216602,11.3
4560,4216701,7.6
4561,4216800,17.2
4562,4216909,11.8
4563,4217006,11.7
4564,4217105,8.5
4565,4217154,5
4566,4217204,8.2
4567,4217253,8.4
4568,4217303,9.5
4569,4217402,7.4
4570,4217501,8.1
4571,4217550,7.5
4572,4217600,10.8
4573,4217709,10.9
4574,4217758,3.9
4575,4217808,7
4576,4217907,6.8
4577,4217956,9.7
4578,4218004,13.7
4579,4218103,7.6
4580,4218202,7
4581,4218251,2.6
4582,4218301,10.7
4583,4218350,11.3
4584,4218400,16.2
4585,4218509,16
4586,4218608,10.4
4587,4218707,9.7
4588,4218756,10.2
4589,4218806,9.2
4590,4218855,8
4591,4218905,14.9
4592,4218954,18.3
4593,4219002,9.3
4594,4219101,9.3
4595,4219150,11.9
4596,4219176,9.9
4597,4219200,4.9
4598,4219309,10.5
4599,4219358,11.2
4600,4219408,8.7
4601,4219507,10.9
4602,4219606,7
4603,4219705,13.9
4604,4219853,16
4605,4220000,12.2
4606,4300034,13.8
4607,4300059,12.5
4608,4300109,14.6
4609,4300208,8
4610,4300307,6.3
4611,4300406,11.8
4612,4300455,5.9
4613,4300471,9.3
4614,4300505,4.8
4615,4300554,7.2
4616,4300570,7.8
4617,4300604,18.5
4618,4300638,15.1
4619,4300646,11.8
4620,4300661,18.3
4621,4300703,6.4
4622,4300802,8.4
4623,4300851,17.6
4624,4300877,9.3
4625,4300901,3.8
4626,4301008,9.7
4627,4301057,15.5
4628,4301073,15.1
4629,4301107,15
4630,4301206,6.6
4631,4301305,18.5
4632,4301404,9.7
4633,4301503,9.4
4634,4301552,5.5
4635,4301602,14
4636,4301636,21.5
4637,4301651,7.2
4638,4301701,8.1
4639,4301750,13.7
4640,4301800,12.9
4641,4301859,12.9
4642,4301875,11.9
4643,4301909,18.7
4644,4301925,0.8
4645,4301958,4.2
4646,4302006,11.1
4647,4302055,8.6
4648,4302105,11.4
4649,4302154,10.5
4650,4302204,11
4651,4302220,8.3
4652,4302238,10
4653,4302253,7
4654,4302303,10.4
4655,4302352,12.2
4656,4302378,7.5
4657,4302402,10
4658,4302451,12
4659,4302501,8.6
4660,4302584,5.4
4661,4302600,12.6
4662,4302659,16.7
4663,4302709,16.6
4664,4302808,19
4665,4302907,15.5
4666,4303004,13.7
4667,4303103,13.2
4668,4303202,7.4
4669,4303301,15
4670,4303400,5.2
4671,4303509,9.9
4672,4303558,6.6
4673,4303608,9.1
4674,4303673,10.9
4675,4303707,4.6
4676,4303806,1.7
4677,4303905,3.1
4678,4304002,12.2
4679,4304101,3.5
4680,4304200,15.5
4681,4304309,8
4682,4304358,15
4683,4304408,10.9
4684,4304507,17.1
4685,4304606,16.5
4686,4304614,8.2
4687,4304622,5.6
4688,4304630,18.7
4689,4304655,15.7
4690,4304663,22.8
4691,4304671,11.7
4692,4304689,23
4693,4304697,7.7
4694,4304705,7.9
4695,4304713,13.5
4696,4304804,6.7
4697,4304853,6
4698,4304903,4.1
4699,4304952,6.8
4700,4305009,3.9
4701,4305108,9.4
4702,4305116,3.8
4703,4305124,17.5
4704,4305132,11.5
4705,4305157,10.1
4706,4305173,14.6
4707,4305207,9.2
4708,4305306,8
4709,4305355,16.4
4710,4305371,23.3
4711,4305405,9.3
4712,4305439,12.2
4713,4305447,15.3
4714,4305454,25.9
4715,4305504,2.8
4716,4305587,8.7
4717,4305603,9.1
4718,4305702,13.5
4719,4305801,6.3
4720,4305835,11.5
4721,4305850,5.2
4722,4305871,9.8
4723,4305900,13.6
4724,4305934,5.3
4725,4305959,12.2
4726,4305975,12.4
4727,4306007,7.7
4728,4306056,16.1
4729,4306072,6.4
4730,4306106,11.8
4731,4306130,6.8
4732,4306205,13.7
4733,4306304,3.4
4734,4306320,5.7
4735,4306353,5.4
4736,4306379,16.3
4737,4306403,10
4738,4306429,11.9
4739,4306452,2.8
4740,4306502,19.3
4741,4306551,8.4
4742,4306601,19.1
4743,4306700,13.7
4744,4306734,7.9
4745,4306759,6.3
4746,4306767,18.2
4747,4306809,10
4748,4306908,21.5
4749,4306924,12.3
4750,4306932,15.1
4751,4306957,4.5
4752,4306973,11.3
4753,4307005,6.5
4754,4307054,6.9
4755,4307104,16.7
4756,4307203,12.8
4757,4307302,9.2
4758,4307401,16.2
4759,4307450,5.6
4760,4307500,9
4761,4307559,4.5
4762,4307609,6.2
4763,4307708,8.7
4764,4307807,8.3
4765,4307815,13
4766,4307831,21.2
4767,4307864,7.3
4768,4307906,6.1
4769,4308003,11.7
4770,4308052,11.8
4771,4308078,13.3
4772,4308102,8.5
4773,4308201,9.2
4774,4308250,5
4775,4308300,11.2
4776,4308409,15.4
4777,4308433,11.6
4778,4308458,9.1
4779,4308508,8.3
4780,4308607,7.3
4781,4308656,11.6
4782,4308706,4.3
4783,4308805,18.4
4784,4308854,8.1
4785,4308904,3.9
4786,4309001,5.1
4787,4309050,12
4788,4309100,9.5
4789,4309126,18.3
4790,4309159,15.4
4791,4309209,13
4792,4309258,2.9
4793,4309308,10.2
4794,4309407,6.7
4795,4309506,7.4
4796,4309555,12.9
4797,4309571,18
4798,4309605,5.9
4799,4309654,12.2
4800,4309704,8
4801,4309753,16
4802,4309803,4.8
4803,4309902,13.6
4804,4309951,11.5
4805,4310009,11.1
4806,4310108,5.9
4807,4310207,6.8
4808,4310306,6.2
4809,4310330,14.8
4810,4310363,15.8
4811,4310405,16.8
4812,4310413,12.4
4813,4310439,9.8
4814,4310462,10.9
4815,4310504,10.6
4816,4310538,14.2
4817,4310553,12.5
4818,4310579,12.2
4819,4310603,10.9
4820,4310652,16.7
4821,4310702,6
4822,4310751,20.6
4823,4310801,5.8
4824,4310850,11.7
4825,4310876,13.7
4826,4310900,5.1
4827,4311007,19.8
4828,4311106,13.5
4829,4311122,9.3
4830,4311130,6.6
4831,4311155,11.5
4832,4311205,13.4
4833,4311239,5.9
4834,4311254,7.5
4835,4311270,3.1
4836,4311304,8.6
4837,4311403,7.6
4838,4311429,12.1
4839,4311502,17
4840,4311601,5.4
4841,4311627,8.3
4842,4311643,9.8
4843,4311700,11.1
4844,4311718,17.8
4845,4311734,7.9
4846,4311759,13
4847,4311775,12.9
4848,4311791,11.3
4849,4311809,6.7
4850,4311908,6.8
4851,4311981,13.6
4852,4312005,3.6
4853,4312054,10
4854,4312104,10.6
4855,4312138,10.7
4856,4312153,12.8
4857,4312179,5.2
4858,4312203,6.3
4859,4312252,17.6
4860,4312302,7
4861,4312351,11.2
4862,4312377,22.4
4863,4312385,9
4864,4312401,12.7
4865,4312427,5.2
4866,4312443,3.4
4867,4312450,18.4
4868,4312476,3.2
4869,4312500,16.4
4870,4312609,12.3
4871,4312617,13.5
4872,4312625,12.5
4873,4312658,9.8
4874,4312674,10.9
4875,4312708,6.2
4876,4312757,5.6
4877,4312807,6.9
4878,4312906,8.3
4879,4312955,5.9
4880,4313003,2.1
4881,4313011,10.9
4882,4313037,4.3
4883,4313060,8.9
4884,4313086,8.2
4885,4313102,6.7
4886,4313201,7.6
4887,4313300,9
4888,4313334,7.9
4889,4313359,6.9
4890,4313375,16.5
4891,4313391,9.5
4892,4313409,8.9
4893,4313425,8.2
4894,4313441,5.6
4895,4313466,5.3
4896,4313490,9.8
4897,4313508,11
4898,4313607,5.2
4899,4313656,17.2
4900,4313706,12.1
4901,4313805,3.1
4902,4313904,10.4
4903,4313953,13.6
4904,4314001,4.2
4905,4314027,18
4906,4314035,14
4907,4314050,8.9
4908,4314068,10.9
4909,4314076,10.8
4910,4314100,13.1
4911,4314134,3.5
4912,4314159,17.4
4913,4314175,18.1
4914,4314209,22.2
4915,4314308,7.2
4916,4314407,15.4
4917,4314423,7.3
4918,4314456,7.2
4919,4314464,3.9
4920,4314472,10.6
4921,4314498,9.3
4922,4314506,19.4
4923,4314548,4.8
4924,4314555,9.7
4925,4314605,12
4926,4314704,7.9
4927,4314753,9.6
4928,4314779,6.3
4929,4314787,8.4
4930,4314803,18
4931,4314902,16.2
4932,4315008,6.8
4933,4315057,14.6
4934,4315073,4
4935,4315107,7.6
4936,4315131,7.4
4937,4315149,8.7
4938,4315156,5.9
4939,4315172,7.5
4940,4315206,5
4941,4315305,12.8
4942,4315313,8.4
4943,4315321,11.1
4944,4315354,5.4
4945,4315404,18.5
4946,4315453,14.3
4947,4315503,15.6
4948,4315552,6
4949,4315602,17.4
4950,4315701,13.5
4951,4315750,6.6
4952,4315800,10
4953,4315909,5.8
4954,4315958,11.8
4955,4316006,7.8
4956,4316105,8.3
4957,4316204,4.8
4958,4316303,10.1
4959,4316402,14.3
4960,4316428,9.1
4961,4316436,4
4962,4316451,19
4963,4316477,5.4
4964,4316501,12.1
4965,4316600,7.6
4966,4316709,9.4
4967,4316733,6.6
4968,4316758,11.2
4969,4316808,12.8
4970,4316907,12.1
4971,4316956,8.8
4972,4316972,30
4973,4317004,21.3
4974,4317103,15.5
4975,4317202,8.4
4976,4317251,5.9
4977,4317301,14.1
4978,4317400,8.5
4979,4317509,10.6
4980,4317558,4.8
4981,4317608,9.8
4982,4317707,17.5
4983,4317756,8.8
4984,4317806,6.2
4985,4317905,7.3
4986,4317954,5.3
4987,4318002,10
4988,4318051,5.6
4989,4318101,5.7
4990,4318200,13
4991,4318309,19.3
4992,4318408,15
4993,4318424,4.3
4994,4318432,11.6
4995,4318440,8.3
4996,4318457,9.4
4997,4318465,4.3
4998,4318481,13.4
4999,4318499,1
5000,4318507,24
5001,4318606,5.7
5002,4318614,9.4
5003,4318622,11.1
5004,4318705,14.9
5005,4318804,19.7
5006,4318903,10.6
5007,4319000,11.9
5008,4319109,14.4
5009,4319125,10.5
5010,4319158,14.1
5011,4319208,11.2
5012,4319307,11.1
5013,4319356,10.1
5014,4319364,12.1
5015,4319372,6.7
5016,4319406,7.2
5017,4319505,18.8
5018,4319604,13.8
5019,4319703,5.3
5020,4319711,4.2
5021,4319737,40.5
5022,4319752,10.1
5023,4319802,12.6
5024,4319901,9.5
5025,4320008,13
5026,4320107,8.2
5027,4320206,11.2
5028,4320230,13.8
5029,4320263,13.7
5030,4320305,7.8
5031,4320321,7.4
5032,4320354,12.8
5033,4320404,5.3
5034,4320453,7.3
5035,4320503,9.4
5036,4320552,13.4
5037,4320578,8.5
5038,4320602,4.5
5039,4320651,5.9
5040,4320677,19.4
5041,4320701,10.1
5042,4320800,11
5043,4320859,12.8
5044,4320909,5.7
5045,4321006,6.1
5046,4321105,21.1
5047,4321204,10.2
5048,4321303,11.7
5049,4321329,9.7
5050,4321352,12.6
5051,4321402,8.9
5052,4321436,21.9
5053,4321451,10.3
5054,4321469,7.6
5055,4321477,15.6
5056,4321493,6
5057,4321501,8.9
5058,4321600,14.3
5059,4321626,4.1
5060,4321634,4.3
5061,4321667,8.3
5062,4321709,8.9
5063,4321808,7.8
5064,4321832,11.8
5065,4321857,4.4
5066,4321907,7.3
5067,4321956,6.7
5068,4322004,15.2
5069,4322103,10.1
5070,4322152,7.2
5071,4322186,8
5072,4322202,11.1
5073,4322251,10
5074,4322301,7.6
5075,4322327,23.4
5076,4322343,6.1
5077,4322350,5.7
5078,4322376,5.1
5079,4322400,11
5080,4322509,11.4
5081,4322525,16.2
5082,4322533,23.7
5083,4322541,15.1
5084,4322558,7.3
5085,4322608,13.6
5086,4322707,11.9
5087,4322806,6.8
5088,4322855,4.3
5089,4322905,5
5090,4323002,15.5
5091,4323101,10.4
5092,4323200,6.1
5093,4323309,15.2
5094,4323358,6.5
5095,4323408,7.5
5096,4323457,8.8
5097,4323507,6.2
5098,4323606,8.5
5099,4323705,1.4
5100,4323754,20.2
5101,4323770,6
5102,4323804,14.4
5103,5000203,18.3
5104,5000252,27.3
5105,5000609,25.9
5106,5000708,25.7
5107,5000807,25.9
5108,5000856,19.4
5109,5000906,12.3
5110,5001003,16.7
5111,5001102,23.9
5112,5001243,20.4
5113,5001508,22.1
5114,5001904,14.8
5115,5002001,17.8
5116,5002100,12.2
5117,5002159,21.7
5118,5002209,19.3
5119,5002308,14.9
5120,5002407,22.6
5121,5002605,14.9
5122,5002704,10.4
5123,5002803,17.4
5124,5002902,14.4
5125,5002951,15.6
5126,5003108,26.3
5127,5003157,24.4
5128,5003207,15.9
5129,5003256,14.4
5130,5003306,18.7
5131,5003454,17.9
5132,5003488,16.9
5133,5003504,19.3
5134,5003702,21.4
5135,5003751,30.1
5136,5003801,19.7
5137,5003900,14.6
5138,5004007,16
5139,5004106,17.6
5140,5004304,23.9
5141,5004403,21.4
5142,5004502,18.6
5143,5004601,27.3
5144,5004700,23.5
5145,5004809,27.9
5146,5004908,23.5
5147,5005004,17.9
5148,5005103,15.9
5149,5005152,27.5
5150,5005202,19.1
5151,5005251,29.3
5152,5005400,20.1
5153,5005608,25.8
5154,5005681,18.3
5155,5005707,20.7
5156,5005806,19.9
5157,5006002,21.7
5158,5006200,12.8
5159,5006259,21.2
5160,5006275,23.5
5161,5006309,16.1
5162,5006358,31.4
5163,5006408,25.9
5164,5006606,17.8
5165,5006903,25.1
5166,5007109,26.4
5167,5007208,20.1
5168,5007307,20.2
5169,5007406,20.2
5170,5007505,18.7
5171,5007554,21.8
5172,5007695,24.8
5173,5007703,21.5
5174,5007802,16.2
5175,5007901,22.1
5176,5007935,12.5
5177,5007950,37.5
5178,5007976,8.6
5179,5008008,19.6
5180,5008305,15.8
5181,5008404,18.3
5182,5100102,3.4
5183,5100201,5.2
5184,5100250,4.4
5185,5100300,7.5
5186,5100359,6.2
5187,5100409,6.6
5188,5100508,5.2
5189,5100607,10.1
5190,5100805,8.8
5191,5101001,6.4
5192,5101209,10.2
5193,5101258,2.7
5194,5101308,7
5195,5101407,12.9
5196,5101605,7
5197,5101704,7.8
5198,5101803,8.8
5199,5101852,11.7
5200,5101902,14.4
5201,5102504,5.9
5202,5102603,17.5
5203,5102637,8.9
5204,5102678,6.4
5205,5102686,7.6
5206,5102694,8.3
5207,5102702,9
5208,5102793,4.2
5209,5102850,4.7
5210,5103007,10.1
5211,5103056,6.2
5212,5103106,8.5
5213,5103205,6.7
5214,5103254,9.4
5215,5103304,8.4
5216,5103353,8.4
5217,5103361,12.6
5218,5103379,8.3
5219,5103403,7.3
5220,5103437,6.3
5221,5103452,9.3
5222,5103502,3.8
5223,5103601,2.6
5224,5103700,10.9
5225,5103809,3.9
5226,5103858,14.8
5227,5103908,20.3
5228,5103957,3.3
5229,5104104,3.5
5230,5104203,3.3
5231,5104500,9
5232,5104526,7.3
5233,5104542,5.8
5234,5104559,10.5
5235,5104609,5.6
5236,5104807,3.8
5237,5104906,4.8
5238,5105002,3.1
5239,5105101,5
5240,5105150,8.7
5241,5105176,9.9
5242,5105200,3.3
5243,5105234,10
5244,5105259,5
5245,5105309,7.1
5246,5105507,12.4
5247,5105580,8.9
5248,5105606,3.9
5249,5105622,5
5250,5105903,5
5251,5106000,7
5252,5106109,4.2
5253,5106158,4.4
5254,5106174,25.7
5255,5106182,8.9
5256,5106190,4.4
5257,5106208,5.1
5258,5106216,6.3
5259,5106224,2.5
5260,5106232,6.2
5261,5106240,13
5262,5106257,6
5263,5106265,4.2
5264,5106273,2.3
5265,5106281,5.7
5266,5106299,6.9
5267,5106307,5.1
5268,5106315,7.8
5269,5106372,5
